FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 12/3/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
7.410278	5.952148	0.007660
7.424927	5.983887	0.007324
7.440186	5.996704	0.007019
7.454834	6.009521	0.007660
7.470093	6.015625	0.007965
7.484741	6.060181	0.008942
7.500000	6.034546	0.008606
7.515259	6.060181	0.007324
7.529907	6.079102	0.006683
7.545166	6.098633	0.008301
7.559814	6.117554	0.008301
7.575073	6.130371	0.008301
7.589722	6.136475	0.007660
7.604980	6.156006	0.008606
7.620239	6.149292	0.007660
7.634888	6.181030	0.007660
7.650146	6.187744	0.008301
7.664795	6.219482	0.007965
7.680054	6.213379	0.008301
7.694702	6.251221	0.009247
7.709961	6.251221	0.009552
7.725220	6.295776	0.008942
7.739868	6.276855	0.007324
7.755127	6.282959	0.008606
7.769775	6.321411	0.007965
7.785034	6.315308	0.006683
7.800293	6.353149	0.007019
7.814941	6.353149	0.008301
7.830200	6.372681	0.007019
7.844849	6.404419	0.007660
7.860107	6.417236	0.008942
7.874756	6.410522	0.007965
7.890015	6.436157	0.008942
7.905273	6.455078	0.007965
7.919922	6.467896	0.007660
7.935181	6.455078	0.007324
7.949829	6.474609	0.008942
7.965088	6.538086	0.010529
7.979736	6.531372	0.007019
7.994995	6.538086	0.007324
8.010254	6.531372	0.008606
8.024902	6.582642	0.007660
8.040161	6.576538	0.008606
8.054810	6.595459	0.008606
8.070068	6.627197	0.008301
8.084717	6.621094	0.010193
8.099976	6.640015	0.008301
8.115234	6.658936	0.006378
8.129883	6.671753	0.008606
8.145142	6.678467	0.008301
8.159790	6.716309	0.007019
8.175049	6.723022	0.007965
8.189697	6.723022	0.008301
8.204956	6.710205	0.007324
8.220215	6.748047	0.007965
8.234863	6.760864	0.008606
8.250122	6.786499	0.008942
8.264771	6.792603	0.007660
8.280029	6.818237	0.007324
8.295288	6.837158	0.009552
8.309937	6.831055	0.007019
8.325195	6.856689	0.008942
8.339844	6.869507	0.008942
8.355103	6.901245	0.008942
8.369751	6.875610	0.007965
8.385010	6.901245	0.009888
8.400269	6.932983	0.007965
8.414917	6.958618	0.008606
8.430176	6.964722	0.007019
8.444824	6.958618	0.006378
8.460083	6.984253	0.007965
8.474731	7.003174	0.007324
8.489990	7.022095	0.007965
8.505249	7.047729	0.008942
8.519897	7.041626	0.008301
8.535156	7.086182	0.007660
8.549805	7.098389	0.008606
8.565063	7.079468	0.007660
8.579712	7.111206	0.007965
8.594971	7.124023	0.009552
8.610229	7.143555	0.008942
8.624878	7.162476	0.007324
8.640137	7.175293	0.009247
8.654785	7.175293	0.008301
8.670044	7.181396	0.008606
8.685303	7.232666	0.007965
8.699951	7.232666	0.008942
8.715210	7.245483	0.007965
8.729858	7.264404	0.007660
8.745117	7.277222	0.008606
8.759766	7.296143	0.007019
8.775024	7.308960	0.007965
8.790283	7.321777	0.007324
8.804932	7.340698	0.007660
8.820190	7.334595	0.008942
8.834839	7.372437	0.009552
8.850098	7.379150	0.008942
8.864746	7.391968	0.008301
8.880005	7.398071	0.007019
8.895264	7.416992	0.008606
8.909912	7.423706	0.008942
8.925171	7.455444	0.008942
8.939819	7.468262	0.008606
8.955078	7.474365	0.007965
8.969727	7.493896	0.007660
8.984985	7.500000	0.009247
9.000244	7.512817	0.007324
9.014893	7.538452	0.008301
9.030151	7.551270	0.007965
9.044800	7.563477	0.007965
9.060059	7.583008	0.009247
9.074707	7.608643	0.007660
