FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 12/7/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
8.084717	6.786499	0.002563
8.099976	6.805420	0.004791
8.115234	6.812134	0.005737
8.129883	6.862793	0.004791
8.145142	6.849976	0.005096
8.159790	6.882324	0.003204
8.175049	6.862793	0.004456
8.189697	6.862793	0.004456
8.204956	6.901245	0.003845
8.220215	6.958618	0.003510
8.234863	6.920166	0.003845
8.250122	6.951904	0.005096
8.264771	6.971436	0.001923
8.280029	6.971436	0.002869
8.295288	6.951904	0.004150
8.309937	7.022095	0.004456
8.325195	7.041626	0.004150
8.339844	7.041626	0.004150
8.355103	7.047729	0.004150
8.369751	7.079468	0.004791
8.385010	7.066650	0.004791
8.400269	7.066650	0.006073
8.414917	7.092285	0.004150
8.430176	7.124023	0.005432
8.444824	7.136841	0.004791
8.460083	7.124023	0.003845
8.474731	7.175293	0.004456
8.489990	7.207031	0.003845
8.505249	7.219849	0.005432
8.519897	7.219849	0.002563
8.535156	7.238770	0.001282
8.549805	7.251587	0.003845
8.565063	7.251587	0.004456
8.579712	7.277222	0.004456
8.594971	7.283325	0.004456
8.610229	7.308960	0.003845
8.624878	7.308960	0.004456
8.640137	7.327881	0.004150
8.654785	7.334595	0.003510
8.670044	7.340698	0.003845
8.685303	7.391968	0.004791
8.699951	7.385254	0.004150
8.715210	7.385254	0.003510
8.729858	7.423706	0.003845
8.745117	7.416992	0.001923
8.759766	7.410889	0.003204
8.775024	7.461548	0.003845
8.790283	7.449341	0.004456
8.804932	7.487183	0.005737
8.820190	7.487183	0.004150
8.834839	7.538452	0.004150
8.850098	7.544556	0.006073
8.864746	7.525635	0.003845
8.880005	7.538452	0.004791
8.895264	7.583008	0.003845
8.909912	7.563477	0.003510
8.925171	7.595825	0.003845
8.939819	7.595825	0.003845
8.955078	7.614746	0.004791
8.969727	7.659302	0.004150
8.984985	7.646484	0.003845
9.000244	7.659302	0.003510
9.014893	7.653198	0.004456
9.030151	7.716675	0.003845
9.044800	7.703857	0.004150
9.060059	7.716675	0.003845
9.074707	7.735596	0.003204
9.089966	7.761230	0.004456
9.105225	7.748413	0.004456
9.119873	7.755127	0.002228
9.135132	7.799683	0.002869
9.149780	7.774048	0.002869
9.165039	7.805786	0.002869
9.180298	7.844238	0.003845
9.194946	7.850342	0.002869
9.210205	7.857056	0.003204
9.224854	7.882080	0.002563
9.240112	7.863159	0.004150
9.254761	7.882080	0.005432
9.270020	7.933350	0.003510
9.285278	7.926636	0.004150
9.299927	7.965088	0.003845
9.315186	7.984009	0.004150
9.329834	8.009644	0.006073
9.345093	7.996826	0.003204
9.359741	7.990723	0.004150
9.375000	8.016357	0.004150
9.390259	8.028564	0.003204
9.404907	8.085937	0.003510
9.420166	8.079834	0.003510
9.434814	8.105469	0.004150
9.450073	8.092651	0.005096
9.464722	8.137207	0.005096
9.479980	8.118286	0.004150
9.495239	8.105469	0.004791
9.509888	8.187866	0.003204
9.525146	8.175049	0.004150
9.539795	8.207397	0.004150
9.555054	8.200684	0.003845
9.569702	8.207397	0.004791
9.584961	8.232422	0.003510
9.600220	8.213501	0.004150
9.614868	8.258057	0.004150
9.630127	8.277588	0.004456
9.644775	8.283691	0.002563
9.660034	8.277588	0.003845
9.675293	8.315430	0.004150
